id,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,adult,first_air_date,last_air_date,in_production,original_name,popularity,type,status,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
60708,Gotham,5,100,en,3157,7.6,False,9/22/14,4/25/19,False,Gotham,100.464,Scripted,Ended,Crime,Bruno Heller,en,fox,US,English,"DC Entertainment, Primrose Hill Productions, Warner Bros. Television",United States of America,43
60708,Gotham,5,100,en,3157,7.6,False,9/22/14,4/25/19,False,Gotham,100.464,Scripted,Ended,Sci-Fi & Fantasy,Bruno Heller,en,fox,US,English,"DC Entertainment, Primrose Hill Productions, Warner Bros. Television",United States of America,43
104877,Love Is In The Air,2,52,tr,2920,8.2,False,7/8/20,9/8/21,False,Sen Çal Kapımı,261.128,Scripted,Ended,Drama,Ayse Uber Kutlu,tr,fox,TR,Türkçe,MF Yapım,Turkey,130
104877,Love Is In The Air,2,52,tr,2920,8.2,False,7/8/20,9/8/21,False,Sen Çal Kapımı,261.128,Scripted,Ended,Comedy,Ayse Uber Kutlu,tr,fox,TR,Türkçe,MF Yapım,Turkey,130
1911,Bones,12,246,en,2891,8.264,False,9/13/05,3/28/17,False,Bones,304.742,Scripted,Ended,Crime,Hart Hanson,en,fox,US,English,"20th Century Fox Television, Far Field Productions, Josephson Entertainment",United States of America,40
1911,Bones,12,246,en,2891,8.264,False,9/13/05,3/28/17,False,Bones,304.742,Scripted,Ended,Drama,Hart Hanson,en,fox,US,English,"20th Century Fox Television, Far Field Productions, Josephson Entertainment",United States of America,40
88329,Hawkeye,1,6,en,2887,7.96,False,11/24/21,12/22/21,False,Hawkeye,61.881,Miniseries,Ended,Drama,Jonathan Igla,en,disney+,US,English,"Marvel Studios, Kevin Feige Productions",United States of America,0
88329,Hawkeye,1,6,en,2887,7.96,False,11/24/21,12/22/21,False,Hawkeye,61.881,Miniseries,Ended,Comedy,Jonathan Igla,en,disney+,US,English,"Marvel Studios, Kevin Feige Productions",United States of America,0
88329,Hawkeye,1,6,en,2887,7.96,False,11/24/21,12/22/21,False,Hawkeye,61.881,Miniseries,Ended,Action & Adventure,Jonathan Igla,en,disney+,US,English,"Marvel Studios, Kevin Feige Productions",United States of America,0
48891,Brooklyn Nine-Nine,8,152,en,2875,8.236,False,9/17/13,9/16/21,False,Brooklyn Nine-Nine,605.277,Scripted,Ended,Comedy,"Michael Schur, Daniel J. Goor",en,nbc,US,English,"Dr. Goor Productions, Universal Television, 3 Arts Entertainment, Fremulon",United States of America,21
48891,Brooklyn Nine-Nine,8,152,en,2875,8.236,False,9/17/13,9/16/21,False,Brooklyn Nine-Nine,605.277,Scripted,Ended,Crime,"Michael Schur, Daniel J. Goor",en,nbc,US,English,"Dr. Goor Productions, Universal Television, 3 Arts Entertainment, Fremulon",United States of America,21
48891,Brooklyn Nine-Nine,8,152,en,2875,8.236,False,9/17/13,9/16/21,False,Brooklyn Nine-Nine,605.277,Scripted,Ended,Comedy,"Michael Schur, Daniel J. Goor",en,fox,US,English,"Dr. Goor Productions, Universal Television, 3 Arts Entertainment, Fremulon",United States of America,21
48891,Brooklyn Nine-Nine,8,152,en,2875,8.236,False,9/17/13,9/16/21,False,Brooklyn Nine-Nine,605.277,Scripted,Ended,Crime,"Michael Schur, Daniel J. Goor",en,fox,US,English,"Dr. Goor Productions, Universal Television, 3 Arts Entertainment, Fremulon",United States of America,21
39351,Grimm,6,122,en,2869,8.283,False,10/28/11,3/31/17,False,Grimm,167.114,Scripted,Ended,Drama,"Jim Kouf, Stephen Carpenter, David Greenwalt",en,nbc,US,English,"Universal Television, Hazy Mills Productions",,45
39351,Grimm,6,122,en,2869,8.283,False,10/28/11,3/31/17,False,Grimm,167.114,Scripted,Ended,Mystery,"Jim Kouf, Stephen Carpenter, David Greenwalt",en,nbc,US,English,"Universal Television, Hazy Mills Productions",,45
39351,Grimm,6,122,en,2869,8.283,False,10/28/11,3/31/17,False,Grimm,167.114,Scripted,Ended,Sci-Fi & Fantasy,"Jim Kouf, Stephen Carpenter, David Greenwalt",en,nbc,US,English,"Universal Television, Hazy Mills Productions",,45
615,Futurama,8,134,en,2867,8.396,False,3/28/99,9/25/23,True,Futurama,185.307,Scripted,Returning Series,Animation,Matt Groening,en,fox,US,English,"20th Century Fox Television, The Curiosity Company, 20th Television Animation",United States of America,22
615,Futurama,8,134,en,2867,8.396,False,3/28/99,9/25/23,True,Futurama,185.307,Scripted,Returning Series,Comedy,Matt Groening,en,fox,US,English,"20th Century Fox Television, The Curiosity Company, 20th Television Animation",United States of America,22
615,Futurama,8,134,en,2867,8.396,False,3/28/99,9/25/23,True,Futurama,185.307,Scripted,Returning Series,Sci-Fi & Fantasy,Matt Groening,en,fox,US,English,"20th Century Fox Television, The Curiosity Company, 20th Television Animation",United States of America,22
615,Futurama,8,134,en,2867,8.396,False,3/28/99,9/25/23,True,Futurama,185.307,Scripted,Returning Series,Animation,Matt Groening,en,hulu,US,English,"20th Century Fox Television, The Curiosity Company, 20th Television Animation",United States of America,22
615,Futurama,8,134,en,2867,8.396,False,3/28/99,9/25/23,True,Futurama,185.307,Scripted,Returning Series,Comedy,Matt Groening,en,hulu,US,English,"20th Century Fox Television, The Curiosity Company, 20th Television Animation",United States of America,22
615,Futurama,8,134,en,2867,8.396,False,3/28/99,9/25/23,True,Futurama,185.307,Scripted,Returning Series,Sci-Fi & Fantasy,Matt Groening,en,hulu,US,English,"20th Century Fox Television, The Curiosity Company, 20th Television Animation",United States of America,22
2691,Two and a Half Men,12,262,en,2843,7.452,False,9/22/03,2/18/15,False,Two and a Half Men,489.162,Scripted,Ended,Comedy,"Chuck Lorre, Lee Aronsohn",en,cbs,US,English,"CBS Studios, Warner Bros. Entertainment, Warner Bros. Television",United States of America,30
2691,Two and a Half Men,12,262,en,2843,7.452,False,9/22/03,2/18/15,False,Two and a Half Men,489.162,Scripted,Ended,Drama,"Chuck Lorre, Lee Aronsohn",en,cbs,US,English,"CBS Studios, Warner Bros. Entertainment, Warner Bros. Television",United States of America,30
46952,The Blacklist,10,218,en,2834,7.619,False,9/23/13,7/13/23,False,The Blacklist,416.841,Scripted,Ended,Drama,Jon Bokenkamp,en,nbc,US,English,"Sony Pictures Television Studios, Davis Entertainment, Universal Television",United States of America,43
46952,The Blacklist,10,218,en,2834,7.619,False,9/23/13,7/13/23,False,The Blacklist,416.841,Scripted,Ended,Crime,Jon Bokenkamp,en,nbc,US,English,"Sony Pictures Television Studios, Davis Entertainment, Universal Television",United States of America,43
46952,The Blacklist,10,218,en,2834,7.619,False,9/23/13,7/13/23,False,The Blacklist,416.841,Scripted,Ended,Mystery,Jon Bokenkamp,en,nbc,US,English,"Sony Pictures Television Studios, Davis Entertainment, Universal Television",United States of America,43
86831,"Love, Death & Robots",3,35,en,2804,8.264,False,3/15/19,5/20/22,True,"Love, Death & Robots",113.607,Scripted,Returning Series,Animation,Tim Miller,en,netflix,US,English,"Blur Studio, Studio La Cachette",United States of America,0
86831,"Love, Death & Robots",3,35,en,2804,8.264,False,3/15/19,5/20/22,True,"Love, Death & Robots",113.607,Scripted,Returning Series,Sci-Fi & Fantasy,Tim Miller,en,netflix,US,English,"Blur Studio, Studio La Cachette",United States of America,0
78191,You,5,40,en,2788,8.078,False,9/9/18,3/9/23,True,You,71.284,Scripted,Returning Series,Drama,"Greg Berlanti, Sera Gamble",en,netflix,US,English,"Berlanti Productions, Alloy Entertainment, Warner Bros. Television, A+E Studios, Man Sewing Dinosaur, Warner Horizon Television",United States of America,45
4087,The X-Files,11,218,en,2726,8.397,False,9/10/93,3/21/18,False,The X-Files,643.863,Scripted,Ended,Sci-Fi & Fantasy,Chris Carter,en,fox,US,English,"Ten Thirteen Productions, 20th Century Fox Television",United States of America,45
4087,The X-Files,11,218,en,2726,8.397,False,9/10/93,3/21/18,False,The X-Files,643.863,Scripted,Ended,Mystery,Chris Carter,en,fox,US,English,"Ten Thirteen Productions, 20th Century Fox Television",United States of America,45
4087,The X-Files,11,218,en,2726,8.397,False,9/10/93,3/21/18,False,The X-Files,643.863,Scripted,Ended,Crime,Chris Carter,en,fox,US,English,"Ten Thirteen Productions, 20th Century Fox Television",United States of America,45
63351,Narcos,3,30,en,2493,8.006,False,8/28/15,9/1/17,False,Narcos,76.746,Scripted,Ended,Crime,"Chris Brancato, Doug Miro, Carlo Bernard","es, en",netflix,US,"Español, English",Gaumont International Television,United States of America,57
63351,Narcos,3,30,en,2493,8.006,False,8/28/15,9/1/17,False,Narcos,76.746,Scripted,Ended,Drama,"Chris Brancato, Doug Miro, Carlo Bernard","es, en",netflix,US,"Español, English",Gaumont International Television,United States of America,57
69478,The Handmaid's Tale,5,56,en,2457,8.2,False,4/26/17,11/9/22,True,The Handmaid's Tale,684.333,Scripted,Returning Series,Drama,Bruce Miller,en,hulu,US,English,"MGM Television, White Oak Pictures, Daniel Wilson Productions Inc.","Canada, United States of America",50
69478,The Handmaid's Tale,5,56,en,2457,8.2,False,4/26/17,11/9/22,True,The Handmaid's Tale,684.333,Scripted,Returning Series,Sci-Fi & Fantasy,Bruce Miller,en,hulu,US,English,"MGM Television, White Oak Pictures, Daniel Wilson Productions Inc.","Canada, United States of America",50
1425,House of Cards,6,73,en,2403,8.045,False,2/1/13,11/2/18,False,House of Cards,67.655,Scripted,Ended,Drama,Beau Willimon,en,netflix,US,English,"Panic Pictures, MRC, Trigger Street Productions",,0
92749,Moon Knight,1,6,en,2392,7.816,False,3/30/22,5/4/22,False,Moon Knight,49.843,Miniseries,Ended,Action & Adventure,Jeremy Slater,en,disney+,US,English,"Marvel Studios, Kevin Feige Productions",United States of America,47
92749,Moon Knight,1,6,en,2392,7.816,False,3/30/22,5/4/22,False,Moon Knight,49.843,Miniseries,Ended,Sci-Fi & Fantasy,Jeremy Slater,en,disney+,US,English,"Marvel Studios, Kevin Feige Productions",United States of America,47
92749,Moon Knight,1,6,en,2392,7.816,False,3/30/22,5/4/22,False,Moon Knight,49.843,Miniseries,Ended,Mystery,Jeremy Slater,en,disney+,US,English,"Marvel Studios, Kevin Feige Productions",United States of America,47
62710,Blindspot,5,100,en,2293,7.378,False,9/21/15,7/23/20,False,Blindspot,67.007,Scripted,Ended,Crime,Martin Gero,en,nbc,US,English,"Quinn's House, Warner Bros. Television, Berlanti Productions",United States of America,43
62710,Blindspot,5,100,en,2293,7.378,False,9/21/15,7/23/20,False,Blindspot,67.007,Scripted,Ended,Drama,Martin Gero,en,nbc,US,English,"Quinn's House, Warner Bros. Television, Berlanti Productions",United States of America,43
62710,Blindspot,5,100,en,2293,7.378,False,9/21/15,7/23/20,False,Blindspot,67.007,Scripted,Ended,Action & Adventure,Martin Gero,en,nbc,US,English,"Quinn's House, Warner Bros. Television, Berlanti Productions",United States of America,43
102903,Control Z,3,24,es,2242,8.227,False,5/22/20,7/6/22,False,Control Z,20.708,Scripted,Ended,Drama,"Adriana Pelusi, Carlos Quintanilla Sakar, Miguel García Moreno",es,netflix,MX,Español,Lemon Studios,Mexico,36
113988,Dahmer – Monster: The Jeffrey Dahmer Story,1,10,en,2228,8.061,False,9/21/22,9/21/22,False,Dahmer – Monster: The Jeffrey Dahmer Story,59.532,Miniseries,Ended,Crime,"Ryan Murphy, Ian Brennan",en,netflix,US,English,Ryan Murphy Productions,United States of America,0
113988,Dahmer – Monster: The Jeffrey Dahmer Story,1,10,en,2228,8.061,False,9/21/22,9/21/22,False,Dahmer – Monster: The Jeffrey Dahmer Story,59.532,Miniseries,Ended,Drama,"Ryan Murphy, Ian Brennan",en,netflix,US,English,Ryan Murphy Productions,United States of America,0
115036,The Book of Boba Fett,1,7,en,2223,7.71,False,12/29/21,2/9/22,False,The Book of Boba Fett,47.62,Miniseries,Ended,Action & Adventure,Jon Favreau,en,disney+,US,English,"Lucasfilm Ltd., Golem Creations",United States of America,0
115036,The Book of Boba Fett,1,7,en,2223,7.71,False,12/29/21,2/9/22,False,The Book of Boba Fett,47.62,Miniseries,Ended,Sci-Fi & Fantasy,Jon Favreau,en,disney+,US,English,"Lucasfilm Ltd., Golem Creations",United States of America,0
1424,Orange Is the New Black,7,91,en,2222,7.688,False,7/11/13,7/26/19,False,Orange Is the New Black,103.656,Scripted,Ended,Comedy,Jenji Kohan,en,netflix,US,English,"Lionsgate Television, Tilted Productions",United States of America,60
1424,Orange Is the New Black,7,91,en,2222,7.688,False,7/11/13,7/26/19,False,Orange Is the New Black,103.656,Scripted,Ended,Drama,Jenji Kohan,en,netflix,US,English,"Lionsgate Television, Tilted Productions",United States of America,60
84773,The Lord of the Rings: The Rings of Power,1,8,en,2210,7.408,False,9/1/22,10/13/22,True,The Lord of the Rings: The Rings of Power,127.962,Scripted,Returning Series,Action & Adventure,"John D. Payne, Patrick McKay","en, tr",prime video,US,"English, Türkçe","Amazon Studios, New Line Cinema",United States of America,0
84773,The Lord of the Rings: The Rings of Power,1,8,en,2210,7.408,False,9/1/22,10/13/22,True,The Lord of the Rings: The Rings of Power,127.962,Scripted,Returning Series,Sci-Fi & Fantasy,"John D. Payne, Patrick McKay","en, tr",prime video,US,"English, Türkçe","Amazon Studios, New Line Cinema",United States of America,0
84773,The Lord of the Rings: The Rings of Power,1,8,en,2210,7.408,False,9/1/22,10/13/22,True,The Lord of the Rings: The Rings of Power,127.962,Scripted,Returning Series,Drama,"John D. Payne, Patrick McKay","en, tr",prime video,US,"English, Türkçe","Amazon Studios, New Line Cinema",United States of America,0
67178,Marvel's The Punisher,2,26,en,2207,8.119,False,11/17/17,1/18/19,False,Marvel's The Punisher,48.888,Scripted,Canceled,Action & Adventure,Steve Lightfoot,en,netflix,US,English,"Marvel Television, ABC Studios, Bohemian Risk Productions",United States of America,53
67178,Marvel's The Punisher,2,26,en,2207,8.119,False,11/17/17,1/18/19,False,Marvel's The Punisher,48.888,Scripted,Canceled,Crime,Steve Lightfoot,en,netflix,US,English,"Marvel Television, ABC Studios, Bohemian Risk Productions",United States of America,53
67178,Marvel's The Punisher,2,26,en,2207,8.119,False,11/17/17,1/18/19,False,Marvel's The Punisher,48.888,Scripted,Canceled,Drama,Steve Lightfoot,en,netflix,US,English,"Marvel Television, ABC Studios, Bohemian Risk Productions",United States of America,53
58841,Chicago P.D.,10,208,en,2186,8.453,False,1/8/14,5/24/23,True,Chicago P.D.,755.394,Scripted,Returning Series,Crime,"Dick Wolf, Matt Olmstead",en,nbc,US,English,"Universal Television, Wolf Entertainment",United States of America,42
58841,Chicago P.D.,10,208,en,2186,8.453,False,1/8/14,5/24/23,True,Chicago P.D.,755.394,Scripted,Returning Series,Drama,"Dick Wolf, Matt Olmstead",en,nbc,US,English,"Universal Television, Wolf Entertainment",United States of America,42
62127,Marvel's Iron Fist,2,23,en,2179,6.529,False,3/17/17,9/7/18,False,Marvel's Iron Fist,10.22,Scripted,Canceled,Action & Adventure,Scott Buck,en,netflix,US,English,"Marvel Television, Devilina Productions, ABC Studios",United States of America,55
62127,Marvel's Iron Fist,2,23,en,2179,6.529,False,3/17/17,9/7/18,False,Marvel's Iron Fist,10.22,Scripted,Canceled,Drama,Scott Buck,en,netflix,US,English,"Marvel Television, Devilina Productions, ABC Studios",United States of America,55
62127,Marvel's Iron Fist,2,23,en,2179,6.529,False,3/17/17,9/7/18,False,Marvel's Iron Fist,10.22,Scripted,Canceled,Sci-Fi & Fantasy,Scott Buck,en,netflix,US,English,"Marvel Television, Devilina Productions, ABC Studios",United States of America,55
95594,Fast & Furious Spy Racers,6,52,en,2166,6.976,False,12/26/19,12/17/21,False,Fast & Furious Spy Racers,41.373,Scripted,Ended,Animation,,en,netflix,US,English,"DreamWorks Animation, Universal Pictures",United States of America,25
95594,Fast & Furious Spy Racers,6,52,en,2166,6.976,False,12/26/19,12/17/21,False,Fast & Furious Spy Racers,41.373,Scripted,Ended,Action & Adventure,,en,netflix,US,English,"DreamWorks Animation, Universal Pictures",United States of America,25
95594,Fast & Furious Spy Racers,6,52,en,2166,6.976,False,12/26/19,12/17/21,False,Fast & Furious Spy Racers,41.373,Scripted,Ended,Kids,,en,netflix,US,English,"DreamWorks Animation, Universal Pictures",United States of America,25
95594,Fast & Furious Spy Racers,6,52,en,2166,6.976,False,12/26/19,12/17/21,False,Fast & Furious Spy Racers,41.373,Scripted,Ended,Family,,en,netflix,US,English,"DreamWorks Animation, Universal Pictures",United States of America,25
75219,9/1/01,6,96,en,2165,8.224,False,1/3/18,5/15/23,True,9/1/01,239.165,Scripted,Returning Series,Drama,"Ryan Murphy, Brad Falchuk",en,fox,US,English,"20th Century Fox Television, Ryan Murphy Productions, Reamworks, Brad Falchuk Teley-vision",United States of America,43
75219,9/1/01,6,96,en,2165,8.224,False,1/3/18,5/15/23,True,9/1/01,239.165,Scripted,Returning Series,Crime,"Ryan Murphy, Brad Falchuk",en,fox,US,English,"20th Century Fox Television, Ryan Murphy Productions, Reamworks, Brad Falchuk Teley-vision",United States of America,43
75219,9/1/01,6,96,en,2165,8.224,False,1/3/18,5/15/23,True,9/1/01,239.165,Scripted,Returning Series,Action & Adventure,"Ryan Murphy, Brad Falchuk",en,fox,US,English,"20th Century Fox Television, Ryan Murphy Productions, Reamworks, Brad Falchuk Teley-vision",United States of America,43
1705,Fringe,5,100,en,2154,8.119,False,9/9/08,1/18/13,False,Fringe,190.366,Scripted,Ended,Sci-Fi & Fantasy,"J.J. Abrams, Alex Kurtzman, Roberto Orci",en,fox,US,English,"Warner Bros. Television, Bad Robot",United States of America,46
